id,innings,match_no,over,Ball No,batter,bowler,extra_type,batsman_run,extras_run,total_run,non_boundary,iswicket_delivery,player_out,dismisal_kind,fielders_involved,batting_team,,,outcome,over,Ball No,comment,batter,bowler,score,ballnumber,inningno,over
335983,1,1,19,3,MS Dhoni,Josh Little,NA,6,0,6,0,0,,NA,,,,,6,19,3,"Josh Little to MS Dhoni, Six,",MS Dhoni,Josh Little,6,118,1,19.3
335983,1,1,19,4,MS Dhoni,Josh Little,NA,4,0,4,0,0,,NA,,,,,4,19,4,"Josh Little to MS Dhoni, Four,",MS Dhoni,Josh Little,4,119,1,19.4
335983,1,1,19,5,MS Dhoni,Josh Little,NA,0,0,0,1,0,,NA,,,,,0,19,5,"Josh Little to MS Dhoni, no run,",MS Dhoni,Josh Little,0,120,1,19.5
335983,1,1,19,6,MS Dhoni,Josh Little,NA,1,0,1,1,0,,NA,,,,,1,19,6,"Josh Little to MS Dhoni, 1 run,",MS Dhoni,Josh Little,1,121,1,19.6
335983,2,1,0,1,Wriddhiman Saha,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,0,1,"Deepak Chahar to Wriddhiman Saha, no run,",Wriddhiman Saha,Deepak Chahar,0,1,2,0.1
335983,2,1,0,2,Wriddhiman Saha,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,0,2,"Deepak Chahar to Wriddhiman Saha, no run,",Wriddhiman Saha,Deepak Chahar,0,2,2,0.2
335983,2,1,0,3,Wriddhiman Saha,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,0,3,"Deepak Chahar to Wriddhiman Saha, no run,",Wriddhiman Saha,Deepak Chahar,0,3,2,0.3
335983,2,1,0,4,Wriddhiman Saha,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,0,4,"Deepak Chahar to Wriddhiman Saha, 1 run,",Wriddhiman Saha,Deepak Chahar,1,4,2,0.4
335983,2,1,0,5,Shubman Gill,Deepak Chahar,NA,2,0,2,1,0,,NA,,,,,2,0,5,"Deepak Chahar to Shubman Gill, 2 runs,",Shubman Gill,Deepak Chahar,2,5,2,0.5
335983,2,1,0,6,Shubman Gill,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,0,6,"Deepak Chahar to Shubman Gill, no run,",Shubman Gill,Deepak Chahar,0,6,2,0.6
335983,2,1,1,1,Wriddhiman Saha,Tushar Deshpande,NA,6,0,6,0,0,,NA,,,,,6,1,1,"Tushar Deshpande to Wriddhiman Saha, Six,",Wriddhiman Saha,Tushar Deshpande,6,7,2,1.1
335983,2,1,1,2,Wriddhiman Saha,Tushar Deshpande,NA,4,0,4,0,0,,NA,,,,,4,1,2,"Tushar Deshpande to Wriddhiman Saha, Four,",Wriddhiman Saha,Tushar Deshpande,4,8,2,1.2
335983,2,1,1,3,Wriddhiman Saha,Tushar Deshpande,legbyes,0,1,1,1,0,,NA,,,,,1lb,1,3,"Tushar Deshpande to Wriddhiman Saha, 1 leg bye,",Wriddhiman Saha,Tushar Deshpande,1,9,2,1.3
335983,2,1,1,4,Shubman Gill,Tushar Deshpande,NA,0,0,0,1,0,,NA,,,,,0,1,4,"Tushar Deshpande to Shubman Gill, no run,",Shubman Gill,Tushar Deshpande,0,10,2,1.4
335983,2,1,1,5,Shubman Gill,Tushar Deshpande,NA,4,0,4,0,0,,NA,,,,,4,1,5,"Tushar Deshpande to Shubman Gill, Four,",Shubman Gill,Tushar Deshpande,4,11,2,1.5
335983,2,1,1,6,Shubman Gill,Tushar Deshpande,NA,0,0,0,1,0,,NA,,,,,0,1,6,"Tushar Deshpande to Shubman Gill, no run,",Shubman Gill,Tushar Deshpande,0,12,2,1.6
335983,2,1,2,1,Wriddhiman Saha,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,2,1,"Deepak Chahar to Wriddhiman Saha, 1 run,",Wriddhiman Saha,Deepak Chahar,1,13,2,2.1
335983,2,1,2,2,Shubman Gill,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,2,2,"Deepak Chahar to Shubman Gill, 1 run,",Shubman Gill,Deepak Chahar,1,14,2,2.2
335983,2,1,2,3,Wriddhiman Saha,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,2,3,"Deepak Chahar to Wriddhiman Saha, 1 run,",Wriddhiman Saha,Deepak Chahar,1,15,2,2.3
335983,2,1,2,4,Shubman Gill,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,2,4,"Deepak Chahar to Shubman Gill, 1 run,",Shubman Gill,Deepak Chahar,1,16,2,2.4
335983,2,1,2,5,Wriddhiman Saha,Deepak Chahar,NA,6,0,6,0,0,,NA,,,,,6,2,5,"Deepak Chahar to Wriddhiman Saha, Six,",Wriddhiman Saha,Deepak Chahar,6,17,2,2.5
335983,2,1,2,6,Wriddhiman Saha,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,2,6,"Deepak Chahar to Wriddhiman Saha, 1 run,",Wriddhiman Saha,Deepak Chahar,1,18,2,2.6
335983,2,1,3,1,Wriddhiman Saha,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,3,1,"Rajvardhan Hangargekar to Wriddhiman Saha, no run,",Wriddhiman Saha,Rajvardhan Hangargekar,0,19,2,3.1
335983,2,1,3,2,Wriddhiman Saha,Rajvardhan Hangargekar,noballs,0,1,1,1,0,,NA,,,,,1nb,3,2,"Rajvardhan Hangargekar to Wriddhiman Saha, 1 no ball,",Wriddhiman Saha,Rajvardhan Hangargekar,1,20,2,3.2
335983,2,1,3,2,Wriddhiman Saha,Rajvardhan Hangargekar,wides,0,1,1,1,0,,NA,,,,,1wd,3,2,"Rajvardhan Hangargekar to Wriddhiman Saha, 1 wide,",Wriddhiman Saha,Rajvardhan Hangargekar,1,21,2,3.2
335983,2,1,3,2,Wriddhiman Saha,Rajvardhan Hangargekar,NA,4,0,4,0,0,,NA,,,,,4,3,2,"Rajvardhan Hangargekar to Wriddhiman Saha, Four,",Wriddhiman Saha,Rajvardhan Hangargekar,4,22,2,3.2
335983,2,1,3,3,Wriddhiman Saha,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,3,3,"Rajvardhan Hangargekar to Wriddhiman Saha, 1 run,",Wriddhiman Saha,Rajvardhan Hangargekar,1,23,2,3.3
335983,2,1,3,4,Shubman Gill,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,3,4,"Rajvardhan Hangargekar to Shubman Gill, 1 run,",Shubman Gill,Rajvardhan Hangargekar,1,24,2,3.4
335983,2,1,3,5,Wriddhiman Saha,Rajvardhan Hangargekar,NA,0,0,0,1,1,,caught,,,,,w,3,5,"Rajvardhan Hangargekar to Wriddhiman Saha, no run,                           Wicket - c S Dube b RS Hangargekar batsmen out 25(16)",Wriddhiman Saha,Rajvardhan Hangargekar,0,25,2,3.5
335983,2,1,3,6,Sai Sudharsan,Rajvardhan Hangargekar,NA,4,0,4,0,0,,NA,,,,,4,3,6,"Rajvardhan Hangargekar to Sai Sudharsan, Four,",Sai Sudharsan,Rajvardhan Hangargekar,4,26,2,3.6
335983,2,1,4,1,Shubman Gill,Tushar Deshpande,NA,4,0,4,0,0,,NA,,,,,4,4,1,"Tushar Deshpande to Shubman Gill, Four,",Shubman Gill,Tushar Deshpande,4,27,2,4.1
335983,2,1,4,2,Shubman Gill,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,4,2,"Tushar Deshpande to Shubman Gill, 1 run,",Shubman Gill,Tushar Deshpande,1,28,2,4.2
335983,2,1,4,3,Sai Sudharsan,Tushar Deshpande,noballs,1,1,2,1,0,,NA,,,,,2nb,4,3,"Tushar Deshpande to Sai Sudharsan, 2 no ball,",Sai Sudharsan,Tushar Deshpande,2,29,2,4.3
335983,2,1,4,3,Shubman Gill,Tushar Deshpande,NA,6,0,6,0,0,,NA,,,,,6,4,3,"Tushar Deshpande to Shubman Gill, Six,",Shubman Gill,Tushar Deshpande,6,30,2,4.3
335983,2,1,4,4,Shubman Gill,Tushar Deshpande,NA,0,0,0,1,0,,NA,,,,,0,4,4,"Tushar Deshpande to Shubman Gill, no run,",Shubman Gill,Tushar Deshpande,0,31,2,4.4
335983,2,1,4,5,Shubman Gill,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,4,5,"Tushar Deshpande to Shubman Gill, 1 run,",Shubman Gill,Tushar Deshpande,1,32,2,4.5
335983,2,1,4,6,Sai Sudharsan,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,4,6,"Tushar Deshpande to Sai Sudharsan, 1 run,",Sai Sudharsan,Tushar Deshpande,1,33,2,4.6
335983,2,1,5,1,Sai Sudharsan,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,5,1,"Mitchell Santner to Sai Sudharsan, no run,",Sai Sudharsan,Mitchell Santner,0,34,2,5.1
335983,2,1,5,2,Sai Sudharsan,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,5,2,"Mitchell Santner to Sai Sudharsan, no run,",Sai Sudharsan,Mitchell Santner,0,35,2,5.2
335983,2,1,5,3,Sai Sudharsan,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,5,3,"Mitchell Santner to Sai Sudharsan, no run,",Sai Sudharsan,Mitchell Santner,0,36,2,5.3
335983,2,1,5,4,Sai Sudharsan,Mitchell Santner,NA,4,0,4,0,0,,NA,,,,,4,5,4,"Mitchell Santner to Sai Sudharsan, Four,",Sai Sudharsan,Mitchell Santner,4,37,2,5.4
335983,2,1,5,5,Sai Sudharsan,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,5,5,"Mitchell Santner to Sai Sudharsan, 1 run,",Sai Sudharsan,Mitchell Santner,1,38,2,5.5
335983,2,1,5,6,Shubman Gill,Mitchell Santner,NA,4,0,4,0,0,,NA,,,,,4,5,6,"Mitchell Santner to Shubman Gill, Four,",Shubman Gill,Mitchell Santner,4,39,2,5.6
335983,2,1,6,1,Sai Sudharsan,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,6,1,"Ravindra Jadeja to Sai Sudharsan, 1 run,",Sai Sudharsan,Ravindra Jadeja,1,40,2,6.1
335983,2,1,6,2,Shubman Gill,Ravindra Jadeja,NA,2,0,2,1,0,,NA,,,,,2,6,2,"Ravindra Jadeja to Shubman Gill, 2 runs,",Shubman Gill,Ravindra Jadeja,2,41,2,6.2
335983,2,1,6,3,Shubman Gill,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,6,3,"Ravindra Jadeja to Shubman Gill, no run,",Shubman Gill,Ravindra Jadeja,0,42,2,6.3
335983,2,1,6,4,Shubman Gill,Ravindra Jadeja,legbyes,0,1,1,1,0,,NA,,,,,1lb,6,4,"Ravindra Jadeja to Shubman Gill, 1 leg bye,",Shubman Gill,Ravindra Jadeja,1,43,2,6.4
335983,2,1,6,5,Sai Sudharsan,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,6,5,"Ravindra Jadeja to Sai Sudharsan, no run,",Sai Sudharsan,Ravindra Jadeja,0,44,2,6.5
335983,2,1,6,6,Sai Sudharsan,Ravindra Jadeja,NA,2,0,2,1,0,,NA,,,,,2,6,6,"Ravindra Jadeja to Sai Sudharsan, 2 runs,",Sai Sudharsan,Ravindra Jadeja,2,45,2,6.6
335983,2,1,7,1,Shubman Gill,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,7,1,"Mitchell Santner to Shubman Gill, no run,",Shubman Gill,Mitchell Santner,0,46,2,7.1
335983,2,1,7,2,Shubman Gill,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,7,2,"Mitchell Santner to Shubman Gill, 1 run,",Shubman Gill,Mitchell Santner,1,47,2,7.2
335983,2,1,7,3,Sai Sudharsan,Mitchell Santner,NA,4,0,4,0,0,,NA,,,,,4,7,3,"Mitchell Santner to Sai Sudharsan, Four,",Sai Sudharsan,Mitchell Santner,4,48,2,7.3
335983,2,1,7,4,Sai Sudharsan,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,7,4,"Mitchell Santner to Sai Sudharsan, 1 run,",Sai Sudharsan,Mitchell Santner,1,49,2,7.4
335983,2,1,7,5,Shubman Gill,Mitchell Santner,NA,4,0,4,0,0,,NA,,,,,4,7,5,"Mitchell Santner to Shubman Gill, Four,",Shubman Gill,Mitchell Santner,4,50,2,7.5
335983,2,1,7,6,Shubman Gill,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,7,6,"Mitchell Santner to Shubman Gill, 1 run,",Shubman Gill,Mitchell Santner,1,51,2,7.6
335983,2,1,8,1,Shubman Gill,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,8,1,"Ravindra Jadeja to Shubman Gill, 1 run,",Shubman Gill,Ravindra Jadeja,1,52,2,8.1
335983,2,1,8,2,Sai Sudharsan,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,8,2,"Ravindra Jadeja to Sai Sudharsan, 1 run,",Sai Sudharsan,Ravindra Jadeja,1,53,2,8.2
335983,2,1,8,3,Shubman Gill,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,8,3,"Ravindra Jadeja to Shubman Gill, no run,",Shubman Gill,Ravindra Jadeja,0,54,2,8.3
335983,2,1,8,4,Shubman Gill,Ravindra Jadeja,NA,2,0,2,1,0,,NA,,,,,2,8,4,"Ravindra Jadeja to Shubman Gill, 2 runs,",Shubman Gill,Ravindra Jadeja,2,55,2,8.4
335983,2,1,8,5,Shubman Gill,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,8,5,"Ravindra Jadeja to Shubman Gill, 1 run,",Shubman Gill,Ravindra Jadeja,1,56,2,8.5
335983,2,1,8,6,Sai Sudharsan,Ravindra Jadeja,NA,2,0,2,1,0,,NA,,,,,2,8,6,"Ravindra Jadeja to Sai Sudharsan, 2 runs,",Sai Sudharsan,Ravindra Jadeja,2,57,2,8.6
335983,2,1,9,1,Shubman Gill,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,9,1,"Rajvardhan Hangargekar to Shubman Gill, 1 run,",Shubman Gill,Rajvardhan Hangargekar,1,58,2,9.1
335983,2,1,9,2,Sai Sudharsan,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,9,2,"Rajvardhan Hangargekar to Sai Sudharsan, no run,",Sai Sudharsan,Rajvardhan Hangargekar,0,59,2,9.2
335983,2,1,9,3,Sai Sudharsan,Rajvardhan Hangargekar,NA,0,0,0,1,1,,caught,,,,,w,9,3,"Rajvardhan Hangargekar to Sai Sudharsan, no run,                           Wicket - c MS Dhoni b RS Hangargekar batsmen out 22(17)",Sai Sudharsan,Rajvardhan Hangargekar,0,60,2,9.3
335983,2,1,9,4,Hardik Pandya,Rajvardhan Hangargekar,NA,2,0,2,1,0,,NA,,,,,2,9,4,"Rajvardhan Hangargekar to Hardik Pandya, 2 runs,",Hardik Pandya,Rajvardhan Hangargekar,2,61,2,9.4
335983,2,1,9,5,Hardik Pandya,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,9,5,"Rajvardhan Hangargekar to Hardik Pandya, no run,",Hardik Pandya,Rajvardhan Hangargekar,0,62,2,9.5
335983,2,1,9,6,Hardik Pandya,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,9,6,"Rajvardhan Hangargekar to Hardik Pandya, 1 run,",Hardik Pandya,Rajvardhan Hangargekar,1,63,2,9.6
335983,2,1,10,1,Hardik Pandya,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,10,1,"Ravindra Jadeja to Hardik Pandya, no run,",Hardik Pandya,Ravindra Jadeja,0,64,2,10.1
335983,2,1,10,2,Hardik Pandya,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,2,"Ravindra Jadeja to Hardik Pandya, 1 run,",Hardik Pandya,Ravindra Jadeja,1,65,2,10.2
335983,2,1,10,3,Shubman Gill,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,3,"Ravindra Jadeja to Shubman Gill, 1 run,",Shubman Gill,Ravindra Jadeja,1,66,2,10.3
335983,2,1,10,4,Hardik Pandya,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,4,"Ravindra Jadeja to Hardik Pandya, 1 run,",Hardik Pandya,Ravindra Jadeja,1,67,2,10.4
335983,2,1,10,5,Shubman Gill,Ravindra Jadeja,NA,4,0,4,0,0,,NA,,,,,4,10,5,"Ravindra Jadeja to Shubman Gill, Four,",Shubman Gill,Ravindra Jadeja,4,68,2,10.5
335983,2,1,10,6,Shubman Gill,Ravindra Jadeja,NA,6,0,6,0,0,,NA,,,,,6,10,6,"Ravindra Jadeja to Shubman Gill, Six,",Shubman Gill,Ravindra Jadeja,6,69,2,10.6
335983,2,1,11,1,Hardik Pandya,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,11,1,"Mitchell Santner to Hardik Pandya, 1 run,",Hardik Pandya,Mitchell Santner,1,70,2,11.1
335983,2,1,11,2,Shubman Gill,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,11,2,"Mitchell Santner to Shubman Gill, 1 run,",Shubman Gill,Mitchell Santner,1,71,2,11.2
335983,2,1,11,3,Hardik Pandya,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,11,3,"Mitchell Santner to Hardik Pandya, 1 run,",Hardik Pandya,Mitchell Santner,1,72,2,11.3
335983,2,1,11,4,Shubman Gill,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,11,4,"Mitchell Santner to Shubman Gill, 1 run,",Shubman Gill,Mitchell Santner,1,73,2,11.4
335983,2,1,11,5,Hardik Pandya,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,11,5,"Mitchell Santner to Hardik Pandya, no run,",Hardik Pandya,Mitchell Santner,0,74,2,11.5
335983,2,1,11,6,Hardik Pandya,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,11,6,"Mitchell Santner to Hardik Pandya, 1 run,",Hardik Pandya,Mitchell Santner,1,75,2,11.6
335983,2,1,12,1,Hardik Pandya,Ravindra Jadeja,NA,0,0,0,1,1,,bowled,,,,,w,12,1,"Ravindra Jadeja to Hardik Pandya, no run,                           Wicket - b RA Jadeja batsmen out 8(11)",Hardik Pandya,Ravindra Jadeja,0,76,2,12.1
335983,2,1,12,2,Vijay Shankar,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,12,2,"Ravindra Jadeja to Vijay Shankar, no run,",Vijay Shankar,Ravindra Jadeja,0,77,2,12.2
335983,2,1,12,3,Vijay Shankar,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,12,3,"Ravindra Jadeja to Vijay Shankar, no run,",Vijay Shankar,Ravindra Jadeja,0,78,2,12.3
335983,2,1,12,4,Vijay Shankar,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,12,4,"Ravindra Jadeja to Vijay Shankar, no run,",Vijay Shankar,Ravindra Jadeja,0,79,2,12.4
335983,2,1,12,5,Vijay Shankar,Ravindra Jadeja,NA,2,0,2,1,0,,NA,,,,,2,12,5,"Ravindra Jadeja to Vijay Shankar, 2 runs,",Vijay Shankar,Ravindra Jadeja,2,80,2,12.5
335983,2,1,12,6,Vijay Shankar,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,12,6,"Ravindra Jadeja to Vijay Shankar, 1 run,",Vijay Shankar,Ravindra Jadeja,1,81,2,12.6
335983,2,1,13,1,Vijay Shankar,Rajvardhan Hangargekar,wides,0,1,1,1,0,,NA,,,,,1wd,13,1,"Rajvardhan Hangargekar to Vijay Shankar, 1 wide,",Vijay Shankar,Rajvardhan Hangargekar,1,82,2,13.1
335983,2,1,13,1,Vijay Shankar,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,13,1,"Rajvardhan Hangargekar to Vijay Shankar, no run,",Vijay Shankar,Rajvardhan Hangargekar,0,83,2,13.1
335983,2,1,13,2,Vijay Shankar,Rajvardhan Hangargekar,NA,4,0,4,0,0,,NA,,,,,4,13,2,"Rajvardhan Hangargekar to Vijay Shankar, Four,",Vijay Shankar,Rajvardhan Hangargekar,4,84,2,13.2
335983,2,1,13,3,Vijay Shankar,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,13,3,"Rajvardhan Hangargekar to Vijay Shankar, 1 run,",Vijay Shankar,Rajvardhan Hangargekar,1,85,2,13.3
335983,2,1,13,4,Shubman Gill,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,13,4,"Rajvardhan Hangargekar to Shubman Gill, 1 run,",Shubman Gill,Rajvardhan Hangargekar,1,86,2,13.4
335983,2,1,13,5,Vijay Shankar,Rajvardhan Hangargekar,wides,0,1,1,1,0,,NA,,,,,1wd,13,5,"Rajvardhan Hangargekar to Vijay Shankar, 1 wide,",Vijay Shankar,Rajvardhan Hangargekar,1,87,2,13.5
335983,2,1,13,5,Vijay Shankar,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,13,5,"Rajvardhan Hangargekar to Vijay Shankar, 1 run,",Vijay Shankar,Rajvardhan Hangargekar,1,88,2,13.5
335983,2,1,13,6,Shubman Gill,Rajvardhan Hangargekar,NA,4,0,4,0,0,,NA,,,,,4,13,6,"Rajvardhan Hangargekar to Shubman Gill, Four,",Shubman Gill,Rajvardhan Hangargekar,4,89,2,13.6
335983,2,1,14,1,Vijay Shankar,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,14,1,"Tushar Deshpande to Vijay Shankar, 1 run,",Vijay Shankar,Tushar Deshpande,1,90,2,14.1
335983,2,1,14,2,Shubman Gill,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,14,2,"Tushar Deshpande to Shubman Gill, 1 run,",Shubman Gill,Tushar Deshpande,1,91,2,14.2
335983,2,1,14,3,Vijay Shankar,Tushar Deshpande,NA,2,0,2,1,0,,NA,,,,,2,14,3,"Tushar Deshpande to Vijay Shankar, 2 runs,",Vijay Shankar,Tushar Deshpande,2,92,2,14.3
335983,2,1,14,4,Vijay Shankar,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,14,4,"Tushar Deshpande to Vijay Shankar, 1 run,",Vijay Shankar,Tushar Deshpande,1,93,2,14.4
335983,2,1,14,5,Shubman Gill,Tushar Deshpande,NA,6,0,6,0,0,,NA,,,,,6,14,5,"Tushar Deshpande to Shubman Gill, Six,",Shubman Gill,Tushar Deshpande,6,94,2,14.5
335983,2,1,14,6,Shubman Gill,Tushar Deshpande,NA,0,0,0,1,1,,caught,,,,,w,14,6,"Tushar Deshpande to Shubman Gill, no run,                           Wicket - c RD Gaikwad b TU Deshpande batsmen out 63(36)",Shubman Gill,Tushar Deshpande,0,95,2,14.6
335983,2,1,15,1,Vijay Shankar,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,15,1,"Mitchell Santner to Vijay Shankar, 1 run,",Vijay Shankar,Mitchell Santner,1,96,2,15.1
335983,2,1,15,2,Rahul Tewatia,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,15,2,"Mitchell Santner to Rahul Tewatia, 1 run,",Rahul Tewatia,Mitchell Santner,1,97,2,15.2
335983,2,1,15,3,Vijay Shankar,Mitchell Santner,NA,4,0,4,0,0,,NA,,,,,4,15,3,"Mitchell Santner to Vijay Shankar, Four,",Vijay Shankar,Mitchell Santner,4,98,2,15.3
335983,2,1,15,4,Vijay Shankar,Mitchell Santner,NA,1,0,1,1,0,,NA,,,,,1,15,4,"Mitchell Santner to Vijay Shankar, 1 run,",Vijay Shankar,Mitchell Santner,1,99,2,15.4
335983,2,1,15,5,Rahul Tewatia,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,15,5,"Mitchell Santner to Rahul Tewatia, no run,",Rahul Tewatia,Mitchell Santner,0,100,2,15.5
335983,2,1,15,6,Rahul Tewatia,Mitchell Santner,NA,0,0,0,1,0,,NA,,,,,0,15,6,"Mitchell Santner to Rahul Tewatia, no run,",Rahul Tewatia,Mitchell Santner,0,101,2,15.6
335983,2,1,16,1,Vijay Shankar,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,16,1,"Deepak Chahar to Vijay Shankar, 1 run,",Vijay Shankar,Deepak Chahar,1,102,2,16.1
335983,2,1,16,2,Rahul Tewatia,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,16,2,"Deepak Chahar to Rahul Tewatia, 1 run,",Rahul Tewatia,Deepak Chahar,1,103,2,16.2
335983,2,1,16,3,Vijay Shankar,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,16,3,"Deepak Chahar to Vijay Shankar, no run,",Vijay Shankar,Deepak Chahar,0,104,2,16.3
335983,2,1,16,4,Vijay Shankar,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,16,4,"Deepak Chahar to Vijay Shankar, 1 run,",Vijay Shankar,Deepak Chahar,1,105,2,16.4
335983,2,1,16,5,Rahul Tewatia,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,16,5,"Deepak Chahar to Rahul Tewatia, no run,",Rahul Tewatia,Deepak Chahar,0,106,2,16.5
335983,2,1,16,6,Rahul Tewatia,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,16,6,"Deepak Chahar to Rahul Tewatia, 1 run,",Rahul Tewatia,Deepak Chahar,1,107,2,16.6
335983,2,1,17,1,Rahul Tewatia,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,17,1,"Rajvardhan Hangargekar to Rahul Tewatia, no run,",Rahul Tewatia,Rajvardhan Hangargekar,0,108,2,17.1
335983,2,1,17,2,Rahul Tewatia,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,17,2,"Rajvardhan Hangargekar to Rahul Tewatia, no run,",Rahul Tewatia,Rajvardhan Hangargekar,0,109,2,17.2
335983,2,1,17,3,Rahul Tewatia,Rajvardhan Hangargekar,NA,1,0,1,1,0,,NA,,,,,1,17,3,"Rajvardhan Hangargekar to Rahul Tewatia, 1 run,",Rahul Tewatia,Rajvardhan Hangargekar,1,110,2,17.3
335983,2,1,17,4,Vijay Shankar,Rajvardhan Hangargekar,NA,6,0,6,0,0,,NA,,,,,6,17,4,"Rajvardhan Hangargekar to Vijay Shankar, Six,",Vijay Shankar,Rajvardhan Hangargekar,6,111,2,17.4
335983,2,1,17,5,Vijay Shankar,Rajvardhan Hangargekar,NA,0,0,0,1,0,,NA,,,,,0,17,5,"Rajvardhan Hangargekar to Vijay Shankar, no run,",Vijay Shankar,Rajvardhan Hangargekar,0,112,2,17.5
335983,2,1,17,6,Vijay Shankar,Rajvardhan Hangargekar,NA,0,0,0,1,1,,caught,,,,,w,17,6,"Rajvardhan Hangargekar to Vijay Shankar, no run,                           Wicket - c Mitchell Santner b RS Hangargekar batsmen out 27(21)",Vijay Shankar,Rajvardhan Hangargekar,0,113,2,17.6
335983,2,1,18,1,Rahul Tewatia,Deepak Chahar,NA,0,0,0,1,0,,NA,,,,,0,18,1,"Deepak Chahar to Rahul Tewatia, no run,",Rahul Tewatia,Deepak Chahar,0,114,2,18.1
335983,2,1,18,2,Rahul Tewatia,Deepak Chahar,legbyes,0,4,4,1,0,,NA,,,,,4lb,18,2,"Deepak Chahar to Rahul Tewatia, 4 leg bye,",Rahul Tewatia,Deepak Chahar,4,115,2,18.2
335983,2,1,18,3,Rahul Tewatia,Deepak Chahar,NA,1,0,1,1,0,,NA,,,,,1,18,3,"Deepak Chahar to Rahul Tewatia, 1 run,",Rahul Tewatia,Deepak Chahar,1,116,2,18.3
